1234567890
QWERTYUIOPASDFGHJKLZXCVBNM
qwertyuiopasdfghjklzxcvbnm
~!@#$%^&*()_+|-=\{}:’"<>?[];',./ ©△○□★☆⊙∞
■◆◇◎♣♧♡♥◈※→↑ ▲▼

English 한국어 日本語 繁體中文 ภาษาไทย 


夜, 念, 富, 止
key	_대분류	_소분류	_번역 안됨	en_US	ko_KR	ja_JP	zh_TW	th_TH	_스킬(영어원문 / 지우면 안됨)	_스킬(일어원문 / 지우면 안됨)	_스킬(중국어원문 / 지우면 안됨)	_스킬(태국어원문 / 지우면 안됨)	_비고2	1
21542			FALSE	A package containing Event League Tickets and Normal Capsules.	이벤트 리그 티켓과 노말 캡슐 포함된 상품입니다.	イベントリーグチケットとノーマルカプセルが含まれた商品です。	包含活動聯賽門票和普通膠囊的商品。	แพ็คเกจที่มีตั๋วลีกอีเวนต์และแคปซูลธรรมดา						
21543			FALSE	A package containing Event League Tickets and Gold Guardian Fragments.	이벤트 리그 티켓과 골드 가디언 조각이 포함된 상품입니다.	イベントリーグチケットとゴールドガーディアンの欠片が含まれた商品です。	包含活動聯賽門票和黃金守護者碎片的商品。	แพ็คเกจที่มีตั๋วลีกอีเวนต์และเศษการ์เดียนทองคำ						
21544			FALSE	A package containing Event League Tickets and Pure Core Fragments.	이벤트 리그 티켓과 퓨어 코어 조각이 포함된 상품입니다.	イベントリーグチケットとピュアコアの欠片が含まれた商品です。	包含活動聯賽門票和純淨核心碎片的商品。	แพ็คเกจที่มีตั๋วลีกอีเวนต์และเศษเพียวคอร์						
21545			FALSE	BITGET Rewards!	BITGET 보상!	BITGET報酬!	BITGET獎勵!	รางวัล BITGET!						
21546			FALSE	BITGET event rewards.	BITGET 이벤트 보상입니다.	BITGETイベント報酬です。	BITGET活動獎勵。	รางวัลอีเวนต์ BITGET						
21547			FALSE	An item that can break ore.	광석을 부술 수 있는 아이템입니다.	鉱石を砕くことができるアイテムです。	這是可以擊碎礦石的道具。	เป็นไอเทมที่สามารถทำลายแร่ได้						
21548			FALSE	"Random Rune Obtained
Common ~ <color=#A855F7>Epic</color>"	"랜덤 룬 획득
커먼 ~ <color=#A855F7>에픽</color>"	"ランダムルーン獲得
コモン ~ <color=#A855F7>エピック</color>"	"隨機獲得符文
普通 ~ <color=#A855F7>史詩</color>"	"ได้รับรูนสุ่ม
คอมมอน ~ <color=#A855F7>เอปิค</color>"						
21549			FALSE	Rune piece. Use 100 pieces to obtain 1 rune.	룬 조각입니다. 사용 시 100개를 소모하여 룬1개를 획득할 수 있습니다.	ルーンのかけらです。使用時100個を消費してルーン1個を獲得できます。	符文碎片。使用時消耗100個可獲得1個符文。	ชิ้นส่วนรูน ใช้ 100 ชิ้นเพื่อรับรูน 1 อัน						
21550			FALSE	Material used for upgrading Fire attribute Guardians.	불 속성 가디언 등급업에 사용되는 재료입니다.	火属性ガーディアンのランクアップに使用する素材です。	用於提升火屬性守護者等級的材料。	วัสดุที่ใช้ในการอัพเกรดการ์เดียนธาตุไฟ						
21551			FALSE	Material used for upgrading Aqua attribute Guardians.	물 속성 가디언 등급업에 사용되는 재료입니다.	水属性ガーディアンのランクアップに使用する素材です。	用於提升水屬性守護者等級的材料。	วัสดุที่ใช้ในการอัพเกรดการ์เดียนธาตุน้ำ						
21552			FALSE	Material used for upgrading Wood attribute Guardians.	나무 속성 가디언 등급업에 사용되는 재료입니다.	木属性ガーディアンのランクアップに使用する素材です。	用於提升木屬性守護者等級的材料。	วัสดุที่ใช้ในการอัพเกรดการ์เดียนธาตุไม้						
21553			FALSE	Material used for upgrading Light attribute Guardians.	빛 속성 가디언 등급업에 사용되는 재료입니다.	光属性ガーディアンのランクアップに使用する素材です。	用於提升光屬性守護者等級的材料。	วัสดุที่ใช้ในการอัพเกรดการ์เดียนธาตุแสง						
21554			FALSE	Material used for upgrading Darkness attribute Guardians.	어둠 속성 가디언 등급업에 사용되는 재료입니다.	闇属性ガーディアンのランクアップに使用する素材です。	用於提升闇屬性守護者等級的材料。	วัสดุที่ใช้ในการอัพเกรดการ์เดียนธาตุมืด						
22000		레이아웃	FALSE	DAILY SHOP	DAILY SHOP	デイリーショップ	每日商店	ร้านค้ารายวัน						
22001			FALSE	GUARDIAN CAPSULE	가디언 캡슐	ガーディアンカプセル	守護者膠囊	แคปซูลการ์เดียน						
22002			FALSE	GEM	젬	ジェム	寶石	เจม						
22003			FALSE	GOLD	골드	ゴールド	金幣	ทอง						
22005			FALSE	FLAME	강화 불꽃	フレイム	烈焰	เปลวเพลิง						
22006			FALSE	FUSION CORE	퓨전코어	合成コア	融合核心	แกนฟิวชัน						
22007			FALSE	CODEX PIECE	코덱스 조각	コーデックスピース	典籍碎片	ชิ้นส่วนโค้เด็กซ์						
22008			FALSE	FIRST PURCHASE	첫 구매	初回購入	首次購買	การซื้อครั้งแรก						
22009			FALSE	PACKAGE	패키지	パッケージ	禮包	แพ็กเกจ						
22010			FALSE	EXCHANGE SHOP	교환 상점	交換ショップ	兌換商店	ร้านค้าแลกเปลี่ยน						
22011			FALSE	BONUS SHOP	보너스샵	ボーナスショップ	獎勵商店	ร้านค้าของแถม						
22012			FALSE	ADVANCED SHOP	고급 상점	上級ショップ	高級商店	ร้านค้าขั้นสูง						
22014			FALSE	LIMITED TIME SALE	한정 세일	期間限定セール	限時特賣	ลดราคาจำกัดเวลา						
22016			FALSE	League Package	리그 패키지	リーグパッケージ	聯賽包	แพ็คเกจลีก						
22017			FALSE	Daily Limited	일일 한정	毎日限定	每日限定	จำกัดรายวัน						
22018			FALSE	Weekly Limited	주간 한정	週間限定	每週限定	จำกัดรายสัปดาห์						
22019			FALSE	Rune Capsule	룬 캡슐	ルーンカプセル	符文膠囊	แคปซูลรูน						
22400	일일 상점	ShopItemSmall	FALSE	FREE	무료	無料	免費	ฟรี						
22401			FALSE	NEXT FREE	다음 무료	次の無料	下次免費	ฟรีครั้งถัดไป						
22402			FALSE	SOLD OUT	SOLD OUT	売り切れ	已售完	ขายหมดแล้ว						
22403			FALSE	NEXT FREE : {0}	다음 무료 : {0}	次の無料：{0}	下次免費：{0}	ฟรีครั้งถัดไป: {0}						
22404			FALSE	AVAILABLE IN	다음 구입까지 남은 시간??	次の購入までの残り時間??	距下次購買剩餘時間??	เวลาที่เหลือก่อนซื้อครั้งถัดไป??						
22500			FALSE	<color=#cea076>Time remaining until product refresh :</color> {0}	<color=#cea076>초기화까지 남은 시간 :</color> {0}	<color=#cea076>商品リセットまでの残り時間：</color> {0}	<color=#cea076>距商品重置剩餘時間：</color> {0}	<color=#cea076>เวลาที่เหลือก่อนรีเซ็ตสินค้า:</color> {0}						
22501			FALSE	REFRESH	초기화	商品リセット	商品重置	รีเซ็ตสินค้า						
22502		PopupDailyCheckIn	FALSE	DAY {0}	{0}일	{0}日	{0}日	{0} วัน						
22503			FALSE	Claim your rewards every day!	매일 보상을 받아보세요!	毎日報酬を受け取りましょう！	每日領取獎勵吧！	รับรางวัลทุกวัน!						
23000	던전	PopupDungeon	FALSE	ENTER	입장	入場	進入	เข้าสู่						
23001			FALSE	UNLOCK <color=#fed82b>LV{0}</color>	UNLOCK <color=#fed82b>LV{0}</color>	アンロック <color=#fed82b>LV{0}</color>	解鎖 <color=#fed82b>等級{0}</color>	ปลดล็อก <color=#fed82b>LV{0}</color>						
23002			FALSE	START	시작	スタート	開始	เริ่ม						
23004		던전이름	FALSE	GOLD RUSH	골드 러쉬	ゴールドラッシュ	黃金突襲	ล่าทอง						
23005			FALSE	BATTLE RUSH	배틀 러쉬	バトルラッシュ	戰鬥突襲	ศึกรัวๆ						
23006			FALSE	BOSS RUSH	보스 러쉬	ボスラッシュ	魔王突襲	ล่าบอส						
23003			FALSE	SWEEP	소탕	掃討	掃蕩	กวาดล้าง						
23101	프론티어	탐사지 이름	FALSE	SAVANNAH	사바나	サバンナ	稀樹草原	สะวันนา						
23102			FALSE	FOREST	포레스트	フォレスト	森林	ป่า						
23103			FALSE	NORTH POLE	북극	北極	北極	ขั้วโลกเหนือ						
23104			FALSE	MYSTIC	미스틱	ミスティック	神秘	พื้นที่ลึกลับ						
23105			FALSE	DESERT	사막	砂漠	沙漠	ทะเลทราย						
23106			FALSE	GENESIS	제네시스	ジェネシス	創世	ปฐมบท						
23201		보물상자 이름	FALSE	C	C	C	C	C						
23202			FALSE	B	B	B	B	B						
23203			FALSE	A	A	A	A	A						
23204			FALSE	S	S	S	S	S						
23205			FALSE	SS	SS	SS	SS	SS						
23301		타이틀	FALSE	Select your guardians	가디언을 선택하세요	ガーディアンを選択してください	選擇你的守護者	เลือกการ์เดียนของคุณ						
23302		탭 제목	FALSE	READY	탐사	探査	探索	สำรวจ						
23303			FALSE	Start Frontier	탐사 시작	探査開始	開始探索	เริ่มการสำรวจ						
23304			FALSE	On a Frontier	탐사 중	探査中	探索中	กำลังสำรวจ						
23305			FALSE	Get Rewards	보상 받기	報酬を受け取る	領取獎勵	รับรางวัล						
23306		 	FALSE	Cancel	취소	キャンセル	取消	ยกเลิก						
23307			FALSE	{0} Left	{0}\n남음	{0}\n残り	{0}\n剩餘	{0}\nเหลือ					시간의 남은량 표기 시 (예 : 23:59:59 남음)	
23308			FALSE	Expectation	예상	予想	預估	คาดการณ์						
23309			FALSE	"Guardians sent to explore

cannot participate in battle during that time.
Would you like to send those Guardians to explore?"	"탐사 보낸 가디언들은
해당 시간 동안 전투에 출전 할 수 없습니다.
해당 가디언들을 탐사 보내시겠습니까?"	"探査に送ったガーディアンは
該当時間中、戦闘に出撃できません。
該当ガーディアンを探査に送りますか？"	"派遣探索的守護者
在該時間內無法參與戰鬥。
是否派遣該守護者進行探索？"	"การ์เดียนที่ส่งไปสำรวจ
จะไม่สามารถออกไปต่อสู้ได้ในช่วงเวลานั้น
คุณต้องการส่งการ์เดียนเหล่านี้ไปสำรวจหรือไม่？"						
23310			FALSE	Your team includes Guardians currently participating in VALISIA FRONTIER. Please modify your team composition.	"발리시아 탐사 진행 중인
가디언이 포함되어 있습니다.
팀 편성을 수정해주세요."	ヴァリシアフロンティアに参加中のガーディアンが含まれています。チーム編成を修正してください。	隊伍中包含正在進行瓦利西亞邊境的守護者。請修改隊伍編成。	ทีมของคุณมีการ์เดียนที่กำลังเข้าร่วมวาลิเซีย ฟรอนเทียร์อยู่ กรุณาแก้ไขการจัดทีม						
23311			FALSE	Your team includes Guardians currently participating in VALISIA FRONTIER. Please modify your team composition.	"발리시아 탐사 진행 중인
가디언이 포함되어 있습니다.
팀 편성을 수정해주세요."	ヴァリシアフロンティアに参加中のガーディアンが含まれています。チーム編成を修正してください。	隊伍中包含正在進行瓦利西亞邊境的守護者。請修改隊伍編成。	ทีมของคุณมีการ์เดียนที่กำลังเข้าร่วมวาลิเซีย ฟรอนเทียร์อยู่ กรุณาแก้ไขการจัดทีม					왜 2개가 있는지 모르겠음	
23312			FALSE	Cancel	취소	キャンセル	取消	ยกเลิก						
23313			FALSE	Frontier	탐사	探査	探索	สำรวจ						
23314			FALSE	{0} Star only / <color=#FFC900>{1}</color> minutes	{0}성만 가능 / <color=#FFC900>{1}</color>분	{0}ランクのみ可能 / <color=#FFC900>{1}</color>分	僅限{0}星 / <color=#FFC900>{1}</color>分鐘	เฉพาะ {0} ดาว / <color=#FFC900>{1}</color> นาที						
23315			FALSE	Reward Type	보상 종류	報酬の種類	獎勵種類	ประเภทของรางวัล						
23316			FALSE	"<color=#FFC900>{0}
Exploring</color>"	"<color=#FFC900>{0}
탐사 중</color>"	"<color=#FFC900>{0}
探査中</color>"	"<color=#FFC900>{0}
探索中</color>"	"<color=#FFC900>{0}
กำลังสำรวจ</color>"						
23317			FALSE	Frontier Results	탐사 결과	探査結果	探索結果	ผลการสำรวจ						
23318			FALSE	"Immediately recall the Guardians sent on frontier.
No rewards will be given if the frontier is cancelled."	"탐사 보낸 가디언들을 즉시 복귀 시킵니다.
탐사 취소 시에는 보상을 받을 수 없습니다."	"フロンティアに送ったガーディアンを即時帰還させます。
フロンティアキャンセル時は報酬を受け取れません。"	"立即召回派遣探索的守護者。
取消探索時無法獲得獎勵。"	"เรียกการ์เดียนที่ส่งไปฟรอนเทียร์กลับทันที
หากยกเลิกฟรอนเทียร์จะไม่ได้รับรางวัล"						
